Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,338.000000,340.609985,337.239990,338.700012,338.700012,249796900
2016-07-19,337.959991,338.429993,335.170013,337.320007,337.320007,242530900
2016-07-20,337.929993,340.850006,337.619995,340.809998,340.809998,247825700
2016-07-21,341.269989,341.809998,338.359985,340.579987,340.579987,291767100
2016-07-22,340.239990,340.730011,338.130005,340.329987,340.329987,228449300
2016-07-25,340.859985,343.079987,339.790009,340.929993,340.929993,221183300
2016-07-26,340.420013,342.190002,338.920013,341.260010,341.260010,243216400
2016-07-27,341.869995,344.019989,341.869995,342.739990,342.739990,307255100
2016-07-28,342.399994,343.839996,339.470001,339.470001,339.470001,350850800
2016-07-29,340.559998,342.140015,339.660004,341.890015,341.890015,320084400
2016-08-02,339.459991,339.459991,335.070007,335.470001,335.470001,340782500
2016-08-03,336.299988,336.720001,334.200012,335.579987,335.579987,303452000
2016-08-04,336.329987,338.489990,336.089996,337.839996,337.839996,264966700
2016-08-05,338.000000,341.679993,338.000000,341.380005,341.380005,263348700
2016-08-08,341.369995,343.049988,340.980011,341.529999,341.529999,219581000
2016-08-09,340.989990,344.929993,340.890015,344.670013,344.670013,240675200
2016-08-10,344.200012,344.880005,343.260010,343.980011,343.980011,219303000
2016-08-11,344.209991,346.660004,343.160004,346.660004,346.660004,205627300
2016-08-12,346.730011,346.989990,345.649994,346.089996,346.089996,180891800
2016-08-15,346.230011,347.540009,345.690002,346.049988,346.049988,153481800
2016-08-16,345.109985,345.829987,343.299988,343.320007,343.320007,194725200
2016-08-17,344.179993,344.690002,340.209991,340.470001,340.470001,204096100
2016-08-18,341.190002,343.059998,341.190002,342.910004,342.910004,195802100
2016-08-19,342.690002,342.850006,338.820007,340.140015,340.140015,222254700
2016-08-22,340.339996,343.269989,339.160004,340.429993,340.429993,189702700
2016-08-23,341.230011,344.260010,341.230011,343.600006,343.600006,206004700
2016-08-24,342.760010,345.700012,341.559998,344.929993,344.929993,236403900
2016-08-25,343.880005,343.880005,340.799988,342.019989,342.019989,202874300
2016-08-26,341.920013,344.290009,340.950012,343.720001,343.720001,161379500
2016-08-29,343.239990,343.470001,341.369995,343.200012,343.200012,131220100
2016-08-30,343.480011,345.859985,343.480011,344.750000,344.750000,196899300
2016-08-31,344.540009,346.029999,343.420013,343.529999,343.529999,290557700
2016-09-01,344.209991,346.899994,342.720001,343.660004,343.660004,308843700
2016-09-02,344.040009,350.850006,343.529999,350.440002,350.440002,290333900
2016-09-05,350.700012,351.769989,350.450012,350.619995,350.619995,191005900
2016-09-06,351.320007,351.559998,349.089996,349.459991,349.459991,210267800
2016-09-07,349.559998,351.010010,348.510010,350.459991,350.459991,253336200
2016-09-08,350.149994,351.519989,346.339996,349.320007,349.320007,255448100
2016-09-09,348.679993,348.880005,344.899994,345.519989,345.519989,246497900
2016-09-12,343.619995,343.619995,338.500000,342.230011,342.230011,279348600
2016-09-13,342.739990,344.140015,338.720001,338.720001,338.720001,280878400
2016-09-14,339.709991,340.619995,338.260010,338.420013,338.420013,258835200
2016-09-15,338.299988,340.640015,337.850006,340.339996,340.339996,243758500
2016-09-16,340.380005,340.779999,337.279999,337.820007,337.820007,605509000
2016-09-19,338.790009,341.579987,338.790009,341.269989,341.269989,196575600
2016-09-20,340.790009,342.779999,340.290009,341.000000,341.000000,203933600
2016-09-21,342.829987,344.899994,342.250000,342.459991,342.459991,212168300
2016-09-22,343.489990,348.790009,343.489990,347.859985,347.859985,227712600
2016-09-23,347.329987,347.329987,344.750000,345.339996,345.339996,206921000
2016-09-26,344.269989,344.269989,339.679993,340.000000,340.000000,233062300
2016-09-27,340.940002,342.209991,337.609985,340.190002,340.190002,234085600
2016-09-28,340.970001,344.309998,340.970001,342.570007,342.570007,202707400
2016-09-29,344.089996,346.250000,341.910004,342.720001,342.720001,229317000
2016-09-30,341.269989,343.540009,336.739990,342.920013,342.920013,345314800
2016-10-03,342.179993,343.779999,341.980011,343.230011,343.230011,182350900
2016-10-04,343.359985,347.290009,343.290009,346.100006,346.100006,295981400
2016-10-05,344.170013,344.809998,342.029999,344.200012,344.200012,263230500
2016-10-06,344.700012,345.450012,342.820007,342.820007,342.820007,247423200
2016-10-07,342.109985,342.459991,338.899994,339.640015,339.640015,308332100
2016-10-10,339.209991,342.299988,337.679993,341.980011,341.980011,226390900
2016-10-11,341.609985,343.010010,339.890015,340.170013,340.170013,244321200
2016-10-12,340.380005,340.890015,338.489990,338.559998,338.559998,252858600
2016-10-13,337.489990,337.489990,333.709991,335.619995,335.619995,282680600
2016-10-14,336.269989,341.359985,336.269989,339.950012,339.950012,259036000
2016-10-17,339.570007,339.880005,337.220001,337.420013,337.420013,225795600
2016-10-18,338.649994,342.760010,338.649994,342.480011,342.480011,248877400
2016-10-19,342.279999,344.250000,341.239990,343.640015,343.640015,235608000
2016-10-20,343.690002,344.959991,340.760010,344.290009,344.290009,274164900
2016-10-21,344.529999,345.440002,343.279999,344.290009,344.290009,231507400
2016-10-24,344.950012,347.029999,344.190002,344.260010,344.260010,229863200
2016-10-25,344.609985,345.649994,342.579987,343.070007,343.070007,245621400
2016-10-26,342.799988,342.799988,339.829987,341.760010,341.760010,259996100
2016-10-27,341.579987,343.320007,339.910004,341.709991,341.709991,276663500
2016-10-28,340.769989,341.109985,338.299988,340.799988,340.799988,266681600
2016-10-31,340.410004,340.410004,338.309998,338.970001,338.970001,227155400
2016-11-01,340.040009,340.739990,335.049988,335.329987,335.329987,211364000
2016-11-02,334.540009,334.540009,331.549988,331.549988,331.549988,259488100
2016-11-03,331.630005,334.049988,330.970001,331.559998,331.559998,268058500
2016-11-04,330.890015,330.890015,327.750000,328.799988,328.799988,257188100
2016-11-07,329.649994,333.839996,329.649994,333.839996,333.839996,249527200
2016-11-08,334.059998,335.079987,333.000000,334.910004,334.910004,224518900
2016-11-09,330.350006,339.899994,327.019989,339.809998,339.809998,447491500
2016-11-10,341.220001,344.299988,337.480011,338.880005,338.880005,498051500
2016-11-11,339.589996,341.089996,336.589996,337.500000,337.500000,325752900
2016-11-14,338.450012,341.980011,337.359985,338.230011,338.230011,322645900
2016-11-15,337.799988,339.760010,337.230011,339.160004,339.160004,297759300
2016-11-16,340.470001,341.200012,337.170013,338.470001,338.470001,263727300
2016-11-17,338.109985,340.809998,337.540009,340.600006,340.600006,280621400
2016-11-18,341.260010,342.079987,339.079987,339.390015,339.390015,300175700
2016-11-21,339.420013,340.839996,336.670013,340.230011,340.230011,235935300
2016-11-22,341.390015,342.609985,340.959991,341.019989,341.019989,263751400
2016-11-23,340.769989,341.809998,338.950012,340.769989,340.769989,261940800
2016-11-24,341.170013,342.109985,340.170013,341.839996,341.839996,163999200
2016-11-25,341.519989,342.559998,340.709991,342.450012,342.450012,170081200
2016-11-28,341.869995,341.869995,339.010010,339.829987,339.829987,233793000
2016-11-29,339.260010,341.070007,338.119995,340.950012,340.950012,242485700
2016-11-30,340.519989,343.339996,340.250000,341.989990,341.989990,411378500
2016-12-01,342.119995,342.369995,339.559998,340.859985,340.859985,304144900
2016-12-02,338.890015,340.190002,336.359985,339.359985,339.359985,248258900
2016-12-05,339.880005,344.790009,338.970001,341.269989,341.269989,314821900
2016-12-06,341.540009,344.570007,340.380005,344.570007,344.570007,316147600
2016-12-07,345.459991,347.700012,345.459991,347.700012,347.700012,394374100
2016-12-08,348.459991,352.149994,347.269989,351.959991,351.959991,388524300
2016-12-09,352.040009,355.859985,352.040009,355.380005,355.380005,298049100
2016-12-12,355.250000,355.959991,353.149994,353.739990,353.739990,280674300
2016-12-13,353.420013,357.679993,352.859985,357.500000,357.500000,349473900
2016-12-14,356.640015,357.049988,355.450012,355.720001,355.720001,322903300
2016-12-15,356.109985,359.380005,355.809998,358.790009,358.790009,378172100
2016-12-16,358.630005,360.570007,357.839996,360.019989,360.019989,405534300
2016-12-19,359.859985,360.000000,358.950012,359.589996,359.589996,221117000
2016-12-20,359.779999,361.320007,359.420013,361.320007,361.320007,246186500
2016-12-21,360.660004,361.320007,359.929993,360.559998,360.559998,217080700
2016-12-22,360.089996,360.420013,358.720001,359.820007,359.820007,189152900
2016-12-23,359.890015,360.399994,359.480011,359.980011,359.980011,126177200
2016-12-27,360.260010,360.799988,360.260010,360.480011,360.480011,92394100
2016-12-28,360.519989,361.529999,360.339996,361.529999,361.529999,145947500
2016-12-29,360.420013,360.880005,359.390015,360.260010,360.260010,124520500
2016-12-30,360.220001,361.660004,358.829987,361.420013,361.420013,117833700
2017-01-03,364.250000,367.070007,364.250000,365.709991,365.709991,254745400
2017-01-04,365.609985,366.190002,363.950012,365.260010,365.260010,223362800
2017-01-05,364.019989,365.920013,363.660004,365.640015,365.640015,217579800
2017-01-06,365.070007,365.779999,364.329987,365.450012,365.450012,179973000
2017-01-09,365.100006,365.529999,363.040009,363.670013,363.670013,213225700
2017-01-10,363.480011,364.329987,362.230011,364.070007,364.070007,243849800
2017-01-11,364.260010,366.369995,362.839996,364.899994,364.899994,245177300
2017-01-12,364.230011,364.450012,361.970001,362.510010,362.510010,247813200
2017-01-13,363.119995,365.940002,363.119995,365.940002,365.940002,241537800
2017-01-16,364.519989,364.519989,362.970001,362.970001,362.970001,183428100
2017-01-17,362.700012,363.760010,360.459991,362.420013,362.420013,234072300
2017-01-18,362.619995,363.579987,361.029999,363.070007,363.070007,221042000
2017-01-19,363.209991,364.140015,361.660004,362.850006,362.850006,235406000
2017-01-20,362.480011,363.640015,361.390015,362.579987,362.579987,243232900
2017-01-23,362.179993,362.179993,359.920013,361.010010,361.010010,200686200
2017-01-24,361.299988,362.420013,360.970001,361.920013,361.920013,268658600
2017-01-25,363.040009,366.920013,363.040009,366.589996,366.589996,314694400
2017-01-26,367.420013,368.850006,366.989990,367.500000,367.500000,271127100
2017-01-27,367.140015,367.190002,365.350006,366.380005,366.380005,237454400
2017-01-30,365.899994,365.899994,361.989990,362.549988,362.549988,237722300
2017-01-31,362.480011,363.859985,360.119995,360.119995,360.119995,280616700
2017-02-01,361.190002,364.829987,361.190002,363.200012,363.200012,245008500
2017-02-02,362.829987,363.559998,361.410004,361.950012,361.950012,252427800
2017-02-03,362.679993,364.809998,362.510010,364.070007,364.070007,250320200
2017-02-06,364.339996,364.910004,361.500000,361.600006,361.600006,214155300
2017-02-07,361.940002,363.869995,361.390015,362.739990,362.739990,225314800
2017-02-08,363.839996,365.010010,361.790009,363.940002,363.940002,271661800
2017-02-09,364.549988,367.040009,364.209991,366.790009,366.790009,240412600
2017-02-10,367.079987,368.100006,366.290009,367.390015,367.390015,237218800
2017-02-13,367.820007,370.899994,367.820007,370.130005,370.130005,195354800
2017-02-14,370.170013,370.359985,369.140015,370.200012,370.200012,213784200
2017-02-15,370.679993,372.089996,370.239990,371.470001,371.470001,224924800
2017-02-16,371.350006,371.559998,369.459991,370.100006,370.100006,210963800
2017-02-17,370.279999,370.640015,367.739990,370.220001,370.220001,245513100
2017-02-20,371.190002,371.890015,370.399994,371.040009,371.040009,165844600
2017-02-21,371.200012,373.940002,369.940002,373.399994,373.399994,227992800
2017-02-22,374.130005,375.429993,372.540009,373.380005,373.380005,290006600
2017-02-23,373.230011,374.209991,372.429993,372.850006,372.850006,257813000
2017-02-24,372.709991,372.750000,367.700012,370.010010,370.010010,264898800
2017-02-27,369.720001,370.579987,368.470001,369.519989,369.519989,224144800
2017-02-28,369.690002,370.640015,369.130005,370.239990,370.239990,269255200
2017-03-01,371.519989,375.769989,371.519989,375.690002,375.690002,313372000
2017-03-02,375.619995,376.149994,374.910004,375.609985,375.609985,255438300
2017-03-03,374.899994,375.230011,373.820007,375.230011,375.230011,256669800
2017-03-06,374.429993,374.429993,372.420013,373.269989,373.269989,208225600
2017-03-07,373.049988,373.450012,371.600006,372.269989,372.269989,213126900
2017-03-08,372.220001,373.429993,371.239990,372.579987,372.579987,233453900
2017-03-09,372.529999,373.440002,371.079987,372.890015,372.890015,300592600
2017-03-10,373.420013,374.890015,373.019989,373.230011,373.230011,283263600
2017-03-13,373.250000,375.079987,373.190002,374.640015,374.640015,193675600
2017-03-14,374.299988,374.329987,372.589996,373.459991,373.459991,240977800
2017-03-15,374.209991,375.190002,373.899994,375.100006,375.100006,231515700
2017-03-16,375.910004,377.760010,375.910004,377.730011,377.730011,312455200
2017-03-17,376.790009,378.500000,376.239990,378.320007,378.320007,415325100
2017-03-20,377.950012,378.410004,377.149994,377.679993,377.679993,186100800
2017-03-21,377.859985,379.220001,375.279999,375.670013,375.670013,265800200
2017-03-22,374.609985,374.609985,371.970001,374.029999,374.029999,267156000
2017-03-23,374.109985,377.200012,373.559998,377.200012,377.200012,237995200
2017-03-24,376.869995,376.880005,375.380005,376.510010,376.510010,197246600
2017-03-27,375.440002,375.440002,372.929993,375.010010,375.010010,214748200
2017-03-28,375.549988,377.369995,375.250000,377.299988,377.299988,228090400
2017-03-29,377.179993,378.609985,376.720001,378.529999,378.529999,215446000
2017-03-30,378.579987,380.480011,378.420013,380.459991,380.459991,208396100
2017-03-31,380.420013,381.500000,378.760010,381.140015,381.140015,252625200
2017-04-03,382.190002,382.739990,379.260010,379.290009,379.290009,230954200
2017-04-04,379.049988,380.079987,378.630005,380.029999,380.029999,235319300
2017-04-05,380.070007,381.709991,379.820007,380.089996,380.089996,222021800
2017-04-06,379.040009,380.980011,377.160004,380.769989,380.769989,228192000
2017-04-07,380.019989,381.260010,378.899994,381.260010,381.260010,208137700
2017-04-10,381.640015,381.670013,380.399994,381.250000,381.250000,180661100
2017-04-11,380.570007,382.519989,379.309998,381.179993,381.179993,236871400
2017-04-12,381.779999,383.910004,381.600006,381.899994,381.899994,236708100
2017-04-13,381.359985,381.359985,379.850006,380.579987,380.579987,203785000
2017-04-18,380.959991,381.369995,376.350006,376.350006,376.350006,276057500
2017-04-19,376.470001,378.019989,376.230011,377.239990,377.239990,268246900
2017-04-20,376.959991,378.549988,376.279999,378.059998,378.059998,240977200
2017-04-21,378.220001,379.209991,377.170013,378.119995,378.119995,277920200
2017-04-24,379.049988,386.230011,379.049988,386.089996,386.089996,395930900
2017-04-25,386.209991,387.989990,386.149994,386.910004,386.910004,260042900
2017-04-26,386.609985,388.880005,386.290009,388.730011,388.730011,277452700
2017-04-27,388.170013,388.209991,386.829987,387.790009,387.790009,283817900
2017-04-28,387.359985,387.670013,386.730011,387.089996,387.089996,296350500
2017-05-02,386.690002,389.529999,386.690002,389.529999,389.529999,245993000
2017-05-03,389.339996,389.390015,388.459991,389.369995,389.369995,208832200
2017-05-04,389.709991,391.980011,389.709991,391.980011,391.980011,308256200
2017-05-05,391.440002,394.540009,390.450012,394.540009,394.540009,292496800
2017-05-08,394.940002,395.149994,393.269989,394.040009,394.040009,253340100
2017-05-09,394.459991,396.239990,394.459991,395.809998,395.809998,233450800
2017-05-10,395.820007,396.450012,394.609985,396.450012,396.450012,253936800
2017-05-11,396.470001,396.470001,393.470001,394.390015,394.390015,279011100
2017-05-12,394.570007,395.630005,394.200012,395.630005,395.630005,252208400
2017-05-15,396.100006,396.549988,394.700012,395.970001,395.970001,216307800
2017-05-16,395.720001,396.440002,394.750000,395.910004,395.910004,251078300
2017-05-17,394.760010,395.440002,390.149994,391.140015,391.140015,277400100
2017-05-18,390.600006,390.600006,386.459991,389.190002,389.190002,324214400
2017-05-19,389.119995,391.700012,389.119995,391.510010,391.510010,257159600
2017-05-22,391.899994,392.480011,390.799988,391.140015,391.140015,208410600
2017-05-23,390.790009,392.619995,390.470001,392.019989,392.019989,214533400
2017-05-24,392.420013,392.779999,391.630005,392.369995,392.369995,214143900
2017-05-26,391.500000,391.570007,389.440002,391.350006,391.350006,218006200
2017-05-29,391.660004,391.660004,390.779999,391.250000,391.250000,179035700
2017-05-30,390.510010,391.000000,388.970001,390.500000,390.500000,217479300
2017-05-31,390.089996,392.269989,389.510010,389.989990,389.989990,441743700
2017-06-01,389.549988,391.929993,389.549988,391.660004,391.660004,254851000
2017-06-02,392.160004,394.679993,391.750000,392.549988,392.549988,250269500
2017-06-06,391.299988,391.299988,388.859985,389.399994,389.399994,227166200
2017-06-07,389.320007,391.809998,388.450012,389.179993,389.179993,257828300
2017-06-08,389.420013,390.510010,388.369995,389.149994,389.149994,256795700
2017-06-09,387.559998,390.640015,387.559998,390.390015,390.390015,256925900
2017-06-12,389.600006,389.600006,386.170013,386.619995,386.619995,206200800
2017-06-13,387.279999,389.489990,387.279999,388.750000,388.750000,200151500
2017-06-14,389.480011,391.440002,387.579987,387.579987,387.579987,251817200
2017-06-15,387.529999,387.529999,383.739990,386.049988,386.049988,270359000
2017-06-16,386.489990,388.679993,386.489990,388.600006,388.600006,453412700
2017-06-19,389.829987,392.450012,389.829987,391.940002,391.940002,170201800
2017-06-20,391.959991,393.260010,389.209991,389.209991,389.209991,221844300
2017-06-21,388.690002,389.089996,385.829987,388.500000,388.500000,223803300
2017-06-22,388.209991,388.709991,386.100006,388.529999,388.529999,210175500
2017-06-23,388.660004,388.760010,386.410004,387.619995,387.619995,195310200
2017-06-26,388.350006,390.910004,388.350006,389.049988,389.049988,193992000
2017-06-27,388.640015,388.640015,385.570007,385.980011,385.980011,219752300
2017-06-28,384.950012,386.579987,382.010010,385.820007,385.820007,265893600
2017-06-29,386.230011,387.730011,380.220001,380.660004,380.660004,279651200
2017-06-30,380.679993,382.799988,379.040009,379.369995,379.369995,255432400
2017-07-03,379.959991,383.799988,379.959991,383.410004,383.410004,198747000
2017-07-04,382.839996,383.570007,381.739990,382.299988,382.299988,165789200
2017-07-05,382.299988,383.279999,381.119995,382.989990,382.989990,223712000
2017-07-06,382.970001,382.970001,378.450012,380.429993,380.429993,218181400
2017-07-07,380.309998,380.329987,378.829987,380.179993,380.179993,169003000
2017-07-10,380.769989,382.209991,380.630005,381.640015,381.640015,163494700
2017-07-11,381.790009,382.970001,378.950012,379.149994,379.149994,178211500
2017-07-12,379.239990,385.579987,379.239990,384.899994,384.899994,206258600
2017-07-13,385.220001,387.179993,385.040009,386.140015,386.140015,218776000
2017-07-14,386.429993,386.839996,385.489990,386.839996,386.839996,188759600
2017-07-17,387.109985,387.890015,385.920013,386.859985,386.859985,157998500
2017-07-18,386.209991,386.290009,382.029999,382.579987,382.579987,190231800
2017-07-19,383.769989,385.700012,383.170013,385.540009,385.540009,188610400
2017-07-20,385.369995,387.339996,382.940002,384.070007,384.070007,205080800
2017-07-21,383.769989,384.549988,379.010010,380.160004,380.160004,207258700
2017-07-24,380.519989,380.769989,378.000000,379.230011,379.230011,227795600
2017-07-25,379.040009,382.380005,379.040009,380.769989,380.769989,207666400
2017-07-26,380.760010,383.730011,380.750000,382.739990,382.739990,186515900
2017-07-27,382.399994,383.640015,381.510010,382.320007,382.320007,216392700
2017-07-28,380.779999,380.779999,377.239990,378.339996,378.339996,208541000
2017-07-31,378.420013,380.070007,377.570007,377.850006,377.850006,209676800
2017-08-02,380.010010,380.480011,377.910004,378.630005,378.630005,178749900
2017-08-03,378.510010,379.529999,377.170013,378.929993,378.929993,191090900
2017-08-04,378.660004,383.079987,378.200012,382.529999,382.529999,185831900
2017-08-07,382.399994,383.140015,381.399994,382.010010,382.010010,145694300
2017-08-08,381.850006,383.230011,380.809998,382.649994,382.649994,150433100
2017-08-09,382.320007,382.320007,378.649994,379.839996,379.839996,196034800
2017-08-10,379.510010,379.510010,375.420013,376.049988,376.049988,177155000
2017-08-11,374.649994,374.649994,371.579987,372.140015,372.140015,192495100
2017-08-14,372.809998,376.890015,372.809998,376.160004,376.160004,142400200
2017-08-15,376.700012,377.790009,375.850006,376.500000,376.500000,131267300
2017-08-16,376.899994,379.859985,376.899994,379.089996,379.089996,151178800
2017-08-17,378.670013,379.480011,376.670013,376.869995,376.869995,159580000
2017-08-18,375.489990,375.489990,372.890015,374.200012,374.200012,173245100
2017-08-21,373.450012,374.510010,371.730011,372.720001,372.720001,140671000
2017-08-22,373.410004,375.970001,373.410004,375.799988,375.799988,159373600
2017-08-23,375.700012,376.320007,373.209991,373.920013,373.920013,153689900
2017-08-24,374.480011,376.130005,374.459991,374.510010,374.510010,178062800
2017-08-25,374.929993,376.190002,374.070007,374.070007,374.070007,133353500
2017-08-28,373.209991,373.630005,371.850006,372.290009,372.290009,115130100
2017-08-29,371.230011,371.230011,365.989990,368.420013,368.420013,199029100
2017-08-30,369.890015,371.619995,369.880005,371.010010,371.010010,154536800
2017-08-31,371.730011,374.790009,371.730011,373.880005,373.880005,210610000
2017-09-01,374.559998,376.850006,374.559998,376.140015,376.140015,156019700
2017-09-04,375.029999,375.029999,373.739990,374.179993,374.179993,110400800
2017-09-05,374.190002,375.890015,373.410004,373.709991,373.709991,154858400
2017-09-06,372.959991,374.630005,371.619995,373.950012,373.950012,190717300
2017-09-07,374.130005,375.910004,373.399994,374.950012,374.950012,182415900
2017-09-08,374.329987,375.640015,373.420013,375.510010,375.510010,165574300
2017-09-11,376.390015,379.429993,376.390015,379.429993,379.429993,169796200
2017-09-12,379.799988,381.980011,379.799988,381.420013,381.420013,191566000
2017-09-13,381.000000,382.160004,379.929993,381.339996,381.339996,208580700
2017-09-14,381.239990,382.200012,380.559998,381.790009,381.790009,246391100
2017-09-15,381.980011,381.980011,380.019989,380.709991,380.709991,345195600
2017-09-18,381.929993,383.079987,381.559998,381.950012,381.950012,182126000
2017-09-19,381.260010,382.160004,380.970001,382.119995,382.119995,177053400
2017-09-20,381.739990,382.579987,381.299988,381.980011,381.980011,182333600
2017-09-21,382.619995,383.589996,382.230011,382.880005,382.880005,197519500
2017-09-22,382.260010,383.679993,382.070007,383.220001,383.220001,164962000
2017-09-25,383.640015,384.529999,383.440002,383.899994,383.899994,160841700
2017-09-26,384.079987,384.619995,383.470001,384.029999,384.029999,168058900
2017-09-27,384.130005,386.309998,384.130005,385.619995,385.619995,215333300
2017-09-28,385.660004,386.359985,384.959991,386.359985,386.359985,190236700
2017-09-29,386.250000,388.160004,385.920013,388.160004,388.160004,202290800
2017-10-02,388.429993,390.130005,388.429993,390.130005,390.130005,208558700
2017-10-03,390.320007,390.720001,389.859985,390.720001,390.720001,158753600
2017-10-04,390.950012,391.089996,389.299988,390.399994,390.399994,246650300
2017-10-05,389.829987,391.029999,389.269989,391.029999,391.029999,215419900
2017-10-06,390.760010,390.970001,388.869995,389.470001,389.470001,187569100
2017-10-09,389.980011,391.059998,389.709991,390.209991,390.209991,166770000
2017-10-10,389.809998,390.609985,389.369995,390.160004,390.160004,192484900
2017-10-11,389.980011,390.570007,389.299988,390.149994,390.149994,260032200
2017-10-12,390.369995,390.570007,389.320007,390.279999,390.279999,177535900
2017-10-13,391.380005,392.059998,390.640015,391.420013,391.420013,181652900
2017-10-16,392.089996,392.420013,391.299988,391.410004,391.410004,179941100
2017-10-17,391.709991,391.899994,390.440002,390.440002,390.440002,208291700
2017-10-18,390.649994,392.279999,390.489990,391.559998,391.559998,163187600
2017-10-19,391.170013,391.170013,387.809998,389.109985,389.109985,211707600
2017-10-20,389.390015,390.510010,389.320007,390.130005,390.130005,202514800
2017-10-23,390.649994,391.589996,389.799988,390.739990,390.739990,148676400
2017-10-24,390.440002,391.309998,389.140015,389.329987,389.329987,192482300
2017-10-25,388.980011,390.519989,386.739990,387.130005,387.130005,208234300
2017-10-26,387.019989,391.450012,386.440002,391.269989,391.269989,269944400
2017-10-27,392.250000,393.760010,392.220001,393.429993,393.429993,240508300
2017-10-30,393.239990,394.489990,392.820007,393.910004,393.910004,193021200
2017-10-31,394.019989,395.529999,393.950012,395.220001,395.220001,182574000
2017-11-01,395.910004,398.049988,395.910004,396.769989,396.769989,244139500
2017-11-02,396.399994,397.040009,393.630005,394.940002,394.940002,231624100
2017-11-03,395.359985,396.179993,394.880005,396.059998,396.059998,178824000
2017-11-06,395.899994,396.920013,395.399994,396.589996,396.589996,165717000
2017-11-07,397.040009,397.799988,394.309998,394.649994,394.649994,194627000
2017-11-08,394.679993,395.170013,393.010010,394.450012,394.450012,214841300
2017-11-09,394.579987,394.739990,389.640015,390.070007,390.070007,237674800
2017-11-10,390.339996,390.989990,388.359985,388.690002,388.690002,210929000
2017-11-13,388.149994,388.809998,384.049988,386.130005,386.130005,201814700
2017-11-14,385.790009,387.079987,383.059998,383.859985,383.859985,260318800
2017-11-15,383.440002,383.440002,379.940002,381.959991,381.959991,243606000
2017-11-16,382.790009,385.299988,382.790009,384.929993,384.929993,214756900
2017-11-17,385.089996,385.350006,382.679993,383.799988,383.799988,118283500
2017-11-20,384.320007,386.760010,383.260010,386.390015,386.390015,176821300
2017-11-21,386.040009,388.950012,385.130005,388.100006,388.100006,195874600
2017-11-22,388.200012,389.679993,387.059998,387.059998,387.059998,195743400
2017-11-23,386.320007,387.679993,384.649994,387.119995,387.119995,158888400
2017-11-24,387.170013,388.649994,386.519989,386.630005,386.630005,149938400
2017-11-27,386.140015,387.760010,384.869995,384.869995,384.869995,163541200
2017-11-28,385.059998,387.299988,384.739990,387.019989,387.019989,193612400
2017-11-29,388.890015,390.700012,387.920013,387.959991,387.959991,243882800
2017-11-30,388.160004,390.440002,386.690002,386.690002,386.690002,362903600
2017-12-01,386.720001,387.450012,383.209991,383.970001,383.970001,202704500
2017-12-04,384.890015,388.989990,384.890015,387.470001,387.470001,192489400
2017-12-05,386.609985,387.720001,385.230011,386.739990,386.739990,202736300
2017-12-06,385.880005,386.959991,383.000000,386.320007,386.320007,216358600
2017-12-07,386.160004,387.750000,385.630005,386.410004,386.410004,230557800
2017-12-08,387.769989,390.170013,387.769989,389.250000,389.250000,254148500
2017-12-11,389.380005,390.119995,388.769989,389.049988,389.049988,216404100
2017-12-12,389.350006,391.630005,388.450012,391.630005,391.630005,245924100
2017-12-13,391.559998,391.559998,390.700012,390.700012,390.700012,260873400
2017-12-14,390.279999,390.359985,388.899994,388.910004,388.910004,242942600
2017-12-15,388.540009,388.670013,387.070007,388.190002,388.190002,342148700
2017-12-18,389.010010,393.010010,389.010010,392.660004,392.660004,186947000
2017-12-19,392.690002,393.399994,390.799988,391.019989,391.019989,187030400
2017-12-20,391.029999,391.170013,387.779999,388.369995,388.369995,179849000
2017-12-21,387.959991,390.839996,386.809998,390.690002,390.690002,174596400
2017-12-22,390.609985,390.880005,389.600006,390.279999,390.279999,102669700
2017-12-27,389.820007,391.160004,389.500000,390.540009,390.540009,122973900
2017-12-28,390.679993,390.820007,389.089996,389.540009,389.540009,102386700
2017-12-29,389.709991,390.049988,388.779999,389.179993,389.179993,101566900
2018-01-03,388.739990,391.100006,388.739990,390.220001,390.220001,173214100
2018-01-04,391.109985,394.260010,391.109985,393.679993,393.679993,211746500
2018-01-05,393.980011,397.350006,393.980011,397.350006,397.350006,179155700
2018-01-08,397.920013,398.959991,397.720001,398.410004,398.410004,175894800
2018-01-09,398.489990,400.309998,398.489990,400.109985,400.109985,190142200
2018-01-10,399.760010,399.880005,397.470001,398.600006,398.600006,239336700
2018-01-11,398.859985,399.119995,396.559998,397.250000,397.250000,241332200
2018-01-12,397.420013,398.869995,396.950012,398.489990,398.489990,242930700
2018-01-15,398.450012,398.549988,397.450012,397.829987,397.829987,147833700
2018-01-16,398.149994,399.869995,397.589996,398.350006,398.350006,199112800
2018-01-17,397.519989,398.760010,396.940002,397.970001,397.970001,210958000
2018-01-18,398.500000,399.489990,397.459991,398.730011,398.730011,202402800
2018-01-19,398.910004,401.149994,398.779999,400.880005,400.880005,213280600
2018-01-22,401.000000,402.160004,400.559998,402.109985,402.109985,200530400
2018-01-23,402.779999,403.720001,401.970001,402.809998,402.809998,199681900
2018-01-24,402.730011,403.230011,400.790009,400.790009,400.790009,193673700
2018-01-25,400.519989,401.869995,397.570007,398.559998,398.559998,209966300
2018-01-26,398.600006,401.059998,398.579987,400.570007,400.570007,183604200
2018-01-29,400.440002,400.910004,399.510010,399.799988,399.799988,172993000
